id,cruise,cdate,age,date_at_age,clength,bclength
ML70165,MEN0704,2/26/2008,26,2/18/2008,22.2,18.50238134
ML70165,MEN0704,2/26/2008,27,2/19/2008,22.2,18.99880952
ML70165,MEN0704,2/26/2008,28,2/20/2008,22.2,19.61478714
ML70165,MEN0704,2/26/2008,29,2/21/2008,22.2,20.32752619
ML70165,MEN0704,2/26/2008,30,2/22/2008,22.2,20.76645845
ML70165,MEN0704,2/26/2008,31,2/23/2008,22.2,21.48726095
ML70165,MEN0704,2/26/2008,32,2/26/2008,22.2,22.2
ML70166,MEN0704,2/26/2008,0,1/29/2008,20,3.6
ML70166,MEN0704,2/26/2008,3,1/30/2008,20,3.941419261
ML70166,MEN0704,2/26/2008,4,1/31/2008,20,4.451469949
ML70166,MEN0704,2/26/2008,5,2/1/2008,20,4.979927589
ML70166,MEN0704,2/26/2008,6,2/2/2008,20,5.505713251
ML70166,MEN0704,2/26/2008,7,2/3/2008,20,5.847132513
ML70166,MEN0704,2/26/2008,8,2/4/2008,20,6.44743664
ML70166,MEN0704,2/26/2008,9,2/5/2008,20,6.943236785
ML70166,MEN0704,2/26/2008,10,2/6/2008,20,7.665264301
ML70166,MEN0704,2/26/2008,11,2/7/2008,20,8.281303403
ML70166,MEN0704,2/26/2008,12,2/8/2008,20,9.076364953
ML70166,MEN0704,2/26/2008,13,2/9/2008,20,9.447472846
ML70166,MEN0704,2/26/2008,14,2/10/2008,20,9.884786387
ML70166,MEN0704,2/26/2008,15,2/11/2008,20,10.40314989
ML70166,MEN0704,2/26/2008,16,2/12/2008,20,11.44047067
ML70166,MEN0704,2/26/2008,17,2/13/2008,20,12.45760319
ML70166,MEN0704,2/26/2008,18,2/14/2008,20,13.07690804
ML70166,MEN0704,2/26/2008,19,2/15/2008,20,13.73302679
ML70166,MEN0704,2/26/2008,20,2/16/2008,20,14.44139754
ML70166,MEN0704,2/26/2008,21,2/17/2008,20,15.57372194
ML70166,MEN0704,2/26/2008,22,2/18/2008,20,16.03478639
ML70166,MEN0704,2/26/2008,23,2/19/2008,20,16.67487328
ML70166,MEN0704,2/26/2008,24,2/20/2008,20,17.29892831
ML70166,MEN0704,2/26/2008,25,2/21/2008,20,17.97879797
ML70166,MEN0704,2/26/2008,26,2/22/2008,20,18.81275163
ML70166,MEN0704,2/26/2008,27,2/23/2008,20,19.36941347
ML70166,MEN0704,2/26/2008,28,2/26/2008,20,20
ML70167,MEN0704,2/26/2008,0,1/29/2008,21.1,3.6
ML70167,MEN0704,2/26/2008,3,1/30/2008,21.1,4.103013625
ML70167,MEN0704,2/26/2008,4,1/31/2008,21.1,4.69408713
ML70167,MEN0704,2/26/2008,5,2/1/2008,21.1,5.182153322
ML70167,MEN0704,2/26/2008,6,2/2/2008,21.1,5.804421469
ML70167,MEN0704,2/26/2008,7,2/3/2008,21.1,6.54756886
ML70167,MEN0704,2/26/2008,8,2/4/2008,21.1,7.304363908
ML70167,MEN0704,2/26/2008,9,2/5/2008,21.1,8.140445341
ML70167,MEN0704,2/26/2008,10,2/6/2008,21.1,8.687326433
ML70167,MEN0704,2/26/2008,11,2/7/2008,21.1,9.323242238
ML70167,MEN0704,2/26/2008,12,2/8/2008,21.1,9.965331982
ML70167,MEN0704,2/26/2008,13,2/9/2008,21.1,10.39880755
ML70167,MEN0704,2/26/2008,14,2/10/2008,21.1,10.84008177
ML70167,MEN0704,2/26/2008,15,2/11/2008,21.1,11.40743435
ML70167,MEN0704,2/26/2008,16,2/12/2008,21.1,12.27243582
ML70167,MEN0704,2/26/2008,17,2/13/2008,21.1,12.78012864
ML70167,MEN0704,2/26/2008,18,2/14/2008,21.1,13.7942795
ML70167,MEN0704,2/26/2008,19,2/15/2008,21.1,14.63166071
ML70167,MEN0704,2/26/2008,20,2/16/2008,21.1,15.16684381
ML70167,MEN0704,2/26/2008,21,2/17/2008,21.1,15.89341904
ML70167,MEN0704,2/26/2008,22,2/18/2008,21.1,16.85135455
ML70167,MEN0704,2/26/2008,23,2/19/2008,21.1,17.44242806
ML70167,MEN0704,2/26/2008,24,2/20/2008,21.1,18.06892048
ML70167,MEN0704,2/26/2008,25,2/21/2008,21.1,19.02100699
ML70167,MEN0704,2/26/2008,26,2/22/2008,21.1,19.57926113
ML70167,MEN0704,2/26/2008,27,2/23/2008,21.1,20.2928386
ML70167,MEN0704,2/26/2008,28,2/26/2008,21.1,21.1
ML70168,MEN0704,2/26/2008,0,1/12/2008,26.5,3.6
ML70168,MEN0704,2/26/2008,3,1/13/2008,26.5,4.173663408
ML70168,MEN0704,2/26/2008,4,1/14/2008,26.5,4.44703962
ML70168,MEN0704,2/26/2008,5,1/15/2008,26.5,4.956707396
ML70168,MEN0704,2/26/2008,6,1/16/2008,26.5,5.412553204
ML70168,MEN0704,2/26/2008,7,1/17/2008,26.5,5.895966362
ML70168,MEN0704,2/26/2008,8,1/18/2008,26.5,6.343607602
ML70168,MEN0704,2/26/2008,9,1/19/2008,26.5,6.937946522
ML70168,MEN0704,2/26/2008,10,1/20/2008,26.5,7.42135968
ML70168,MEN0704,2/26/2008,11,1/21/2008,26.5,7.841433571
ML70168,MEN0704,2/26/2008,12,1/22/2008,26.5,8.189963628
ML70168,MEN0704,2/26/2008,13,1/23/2008,26.5,8.512239066
ML70168,MEN0704,2/26/2008,14,1/24/2008,26.5,8.900479233
ML70168,MEN0704,2/26/2008,15,1/25/2008,26.5,9.185998206
ML70168,MEN0704,2/26/2008,16,1/26/2008,26.5,9.734719726
ML70168,MEN0704,2/26/2008,17,1/27/2008,26.5,10.34284232
ML70168,MEN0704,2/26/2008,18,1/28/2008,26.5,10.8525101
ML70168,MEN0704,2/26/2008,19,1/29/2008,26.5,11.33100051
ML70168,MEN0704,2/26/2008,20,1/30/2008,26.5,11.84066829
ML70168,MEN0704,2/26/2008,21,1/31/2008,26.5,12.55282481
ML70168,MEN0704,2/26/2008,22,2/1/2008,26.5,13.20525207
ML70168,MEN0704,2/26/2008,23,2/2/2008,26.5,13.96597963
ML70168,MEN0704,2/26/2008,24,2/3/2008,26.5,14.54292487
ML70168,MEN0704,2/26/2008,25,2/4/2008,26.5,14.9754697
ML70168,MEN0704,2/26/2008,26,2/5/2008,26.5,15.73061816
ML70168,MEN0704,2/26/2008,27,2/6/2008,26.5,16.47263931
ML70168,MEN0704,2/26/2008,28,2/7/2008,26.5,17.21072226
ML70168,MEN0704,2/26/2008,29,2/8/2008,26.5,17.89439252
ML70168,MEN0704,2/26/2008,30,2/9/2008,26.5,18.71517752
ML70168,MEN0704,2/26/2008,31,2/10/2008,26.5,19.2665245
ML70168,MEN0704,2/26/2008,32,2/11/2008,26.5,19.63113551
ML70168,MEN0704,2/26/2008,33,2/12/2008,26.5,20.12898871
ML70168,MEN0704,2/26/2008,34,2/13/2008,26.5,20.56744083
ML70168,MEN0704,2/26/2008,35,2/14/2008,26.5,21.05676128
ML70168,MEN0704,2/26/2008,36,2/15/2008,26.5,21.55822449
ML70168,MEN0704,2/26/2008,37,2/16/2008,26.5,22.15781433
ML70168,MEN0704,2/26/2008,38,2/17/2008,26.5,22.78365879
ML70168,MEN0704,2/26/2008,39,2/18/2008,26.5,23.24508371
ML70168,MEN0704,2/26/2008,40,2/19/2008,26.5,23.83942263
ML70168,MEN0704,2/26/2008,41,2/20/2008,26.5,24.39405144
ML70168,MEN0704,2/26/2008,42,2/21/2008,26.5,24.99757947
ML70168,MEN0704,2/26/2008,43,2/22/2008,26.5,25.44522071
ML70168,MEN0704,2/26/2008,44,2/23/2008,26.5,25.9965677
ML70168,MEN0704,2/26/2008,45,2/26/2008,26.5,26.5
ML70169,MEN0704,2/26/2008,0,1/20/2008,28.8,3.6
ML70169,MEN0704,2/26/2008,3,1/21/2008,28.8,4.360149124
ML70169,MEN0704,2/26/2008,4,1/22/2008,28.8,4.889854843
ML70169,MEN0704,2/26/2008,5,1/23/2008,28.8,5.635155073
ML70169,MEN0704,2/26/2008,6,1/24/2008,28.8,6.140874118
ML70169,MEN0704,2/26/2008,7,1/25/2008,28.8,6.901023241
ML70169,MEN0704,2/26/2008,8,1/26/2008,28.8,7.792242405
ML70169,MEN0704,2/26/2008,9,1/27/2008,28.8,8.257698104
ML70169,MEN0704,2/26/2008,10,1/28/2008,28.8,8.77712382
ML70169,MEN0704,2/26/2008,11,1/29/2008,28.8,9.496438487
ML70169,MEN0704,2/26/2008,12,1/30/2008,28.8,9.864234156
ML70169,MEN0704,2/26/2008,13,1/31/2008,28.8,10.5192988
ML70169,MEN0704,2/26/2008,14,2/1/2008,28.8,11.24346791
ML70169,MEN0704,2/26/2008,15,2/2/2008,28.8,11.77545808
ML70169,MEN0704,2/26/2008,16,2/3/2008,28.8,12.46907274
ML70169,MEN0704,2/26/2008,17,2/4/2008,28.8,13.24064409
ML70169,MEN0704,2/26/2008,18,2/5/2008,28.8,14.08046323
ML70169,MEN0704,2/26/2008,19,2/6/2008,28.8,14.6935512
ML70169,MEN0704,2/26/2008,20,2/7/2008,28.8,15.39544697
ML70169,MEN0704,2/26/2008,21,2/8/2008,28.8,15.94399937
ML70169,MEN0704,2/26/2008,22,2/9/2008,28.8,16.70243516
ML70169,MEN0704,2/26/2008,23,2/10/2008,28.8,17.35550091
ML70169,MEN0704,2/26/2008,24,2/11/2008,28.8,18.28184342
ML70169,MEN0704,2/26/2008,25,2/12/2008,28.8,19.19990481
ML70169,MEN0704,2/26/2008,26,2/13/2008,28.8,20.60283969
ML70169,MEN0704,2/26/2008,27,2/14/2008,28.8,21.7796145
ML70169,MEN0704,2/26/2008,28,2/15/2008,28.8,22.76963592
ML70169,MEN0704,2/26/2008,29,2/16/2008,28.8,23.80077735
ML70169,MEN0704,2/26/2008,30,2/17/2008,28.8,24.70884429
ML70169,MEN0704,2/26/2008,31,2/18/2008,28.8,25.37390339
ML70169,MEN0704,2/26/2008,32,2/19/2008,28.8,25.91017689
ML70169,MEN0704,2/26/2008,33,2/20/2008,28.8,26.47129373
ML70169,MEN0704,2/26/2008,34,2/21/2008,28.8,26.94160387
ML70169,MEN0704,2/26/2008,35,2/22/2008,28.8,27.58496074
ML70169,MEN0704,2/26/2008,36,2/23/2008,28.8,28.08011422
ML70169,MEN0704,2/26/2008,37,2/26/2008,28.8,28.8
ML70170,MEN0704,2/26/2008,0,1/27/2008,17.6,3.6
ML70170,MEN0704,2/26/2008,3,1/28/2008,17.6,3.956819454
ML70170,MEN0704,2/26/2008,4,1/29/2008,17.6,4.350317953
ML70170,MEN0704,2/26/2008,5,1/30/2008,17.6,4.768743959
ML70170,MEN0704,2/26/2008,6,1/31/2008,17.6,5.08461108
ML70170,MEN0704,2/26/2008,7,2/1/2008,17.6,5.35026708
ML70170,MEN0704,2/26/2008,8,2/2/2008,17.6,5.758722084
ML70170,MEN0704,2/26/2008,9,2/3/2008,17.6,6.286116905
ML70170,MEN0704,2/26/2008,10,2/4/2008,17.6,6.712733377
ML70170,MEN0704,2/26/2008,11,2/5/2008,17.6,7.271821743
ML70170,MEN0704,2/26/2008,12,2/6/2008,17.6,7.67208628
ML70170,MEN0704,2/26/2008,13,2/7/2008,17.6,8.309518238
ML70170,MEN0704,2/26/2008,14,2/8/2008,17.6,8.885699751
ML70170,MEN0704,2/26/2008,15,2/9/2008,17.6,9.465442336
ML70170,MEN0704,2/26/2008,16,2/10/2008,17.6,9.99639823
ML70170,MEN0704,2/26/2008,17,2/11/2008,17.6,10.4817724
ML70170,MEN0704,2/26/2008,18,2/12/2008,17.6,10.94862899
ML70170,MEN0704,2/26/2008,19,2/13/2008,17.6,11.43400315
ML70170,MEN0704,2/26/2008,20,2/14/2008,17.6,11.88056163
ML70170,MEN0704,2/26/2008,21,2/15/2008,17.6,12.55039935
ML70170,MEN0704,2/26/2008,22,2/16/2008,17.6,13.05429109
ML70170,MEN0704,2/26/2008,23,2/17/2008,17.6,13.70561123
ML70170,MEN0704,2/26/2008,24,2/18/2008,17.6,14.17531668
ML70170,MEN0704,2/26/2008,25,2/19/2008,17.6,14.83375897
ML70170,MEN0704,2/26/2008,26,2/20/2008,17.6,15.24541893
ML70170,MEN0704,2/26/2008,27,2/21/2008,17.6,15.87608486
ML70170,MEN0704,2/26/2008,28,2/22/2008,17.6,16.35967849
ML70170,MEN0704,2/26/2008,29,2/23/2008,17.6,16.9604314
ML70170,MEN0704,2/26/2008,30,2/26/2008,17.6,17.6
ML70172,MEN0704,2/26/2008,0,1/21/2008,23.5,3.6
ML70172,MEN0704,2/26/2008,3,1/22/2008,23.5,4.03048543
ML70172,MEN0704,2/26/2008,4,1/23/2008,23.5,4.457756101
ML70172,MEN0704,2/26/2008,5,1/24/2008,23.5,4.948737447
ML70172,MEN0704,2/26/2008,6,1/25/2008,23.5,5.345614035
ML70172,MEN0704,2/26/2008,7,1/26/2008,23.5,5.924855123
ML70172,MEN0704,2/26/2008,8,1/27/2008,23.5,6.480423896
ML70172,MEN0704,2/26/2008,9,1/28/2008,23.5,7.183287073
ML70172,MEN0704,2/26/2008,10,1/29/2008,23.5,7.792103941
ML70172,MEN0704,2/26/2008,11,1/30/2008,23.5,8.2877613
ML70172,MEN0704,2/26/2008,12,1/31/2008,23.5,8.945033352
ML70172,MEN0704,2/26/2008,13,2/1/2008,23.5,9.631822734
ML70172,MEN0704,2/26/2008,14,2/2/2008,23.5,10.31598186
ML70172,MEN0704,2/26/2008,15,2/3/2008,23.5,10.83706504
ML70172,MEN0704,2/26/2008,16,2/4/2008,23.5,11.32804638
ML70172,MEN0704,2/26/2008,17,2/5/2008,23.5,11.79360191
ML70172,MEN0704,2/26/2008,18,2/6/2008,23.5,12.27493898
ML70172,MEN0704,2/26/2008,19,2/7/2008,23.5,13.03596007
ML70172,MEN0704,2/26/2008,20,2/8/2008,23.5,13.68183434
ML70172,MEN0704,2/26/2008,21,2/9/2008,23.5,14.42239787
ML70172,MEN0704,2/26/2008,22,2/10/2008,23.5,15.22813333
ML70172,MEN0704,2/26/2008,23,2/11/2008,23.5,15.57503503
ML70172,MEN0704,2/26/2008,24,2/12/2008,23.5,16.02890052
ML70172,MEN0704,2/26/2008,25,2/13/2008,23.5,16.88227286
ML70172,MEN0704,2/26/2008,26,2/14/2008,23.5,17.46326745
ML70172,MEN0704,2/26/2008,27,2/15/2008,23.5,18.0284805
ML70172,MEN0704,2/26/2008,28,2/16/2008,23.5,18.7383577
ML70172,MEN0704,2/26/2008,29,2/17/2008,23.5,19.35646814
ML70172,MEN0704,2/26/2008,30,2/18/2008,23.5,19.99182138
ML70172,MEN0704,2/26/2008,31,2/19/2008,23.5,20.59122778
ML70172,MEN0704,2/26/2008,32,2/20/2008,23.5,21.08659288
ML70172,MEN0704,2/26/2008,33,2/21/2008,23.5,21.72194613
ML70172,MEN0704,2/26/2008,34,2/22/2008,23.5,22.44789712
ML70172,MEN0704,2/26/2008,35,2/23/2008,23.5,23.11715145
ML70172,MEN0704,2/26/2008,36,2/26/2008,23.5,23.5
ML70173,MEN0704,2/26/2008,0,1/25/2008,23.8,3.6
ML70173,MEN0704,2/26/2008,3,1/26/2008,23.8,4.217390477
ML70173,MEN0704,2/26/2008,4,1/27/2008,23.8,5.011619716
ML70173,MEN0704,2/26/2008,5,1/28/2008,23.8,5.659227301
ML70173,MEN0704,2/26/2008,6,1/29/2008,23.8,6.195718336
ML70173,MEN0704,2/26/2008,7,1/30/2008,23.8,6.982736675
ML70173,MEN0704,2/26/2008,8,1/31/2008,23.8,7.73713427
ML70173,MEN0704,2/26/2008,9,2/1/2008,23.8,8.346283717
ML70173,MEN0704,2/26/2008,10,2/2/2008,23.8,9.06256655
ML70173,MEN0704,2/26/2008,11,2/3/2008,23.8,9.921693899
ML70173,MEN0704,2/26/2008,12,2/4/2008,23.8,10.52981322
ML70173,MEN0704,2/26/2008,13,2/5/2008,23.8,11.46242308
ML70173,MEN0704,2/26/2008,14,2/6/2008,23.8,12.17774446
ML70173,MEN0704,2/26/2008,15,2/7/2008,23.8,12.86587044
ML70173,MEN0704,2/26/2008,16,2/8/2008,23.8,13.41286879
ML70173,MEN0704,2/26/2008,17,2/9/2008,23.8,13.95986714
ML70173,MEN0704,2/26/2008,18,2/10/2008,23.8,14.46050969
ML70173,MEN0704,2/26/2008,19,2/11/2008,23.8,15.1410814
ML70173,MEN0704,2/26/2008,20,2/12/2008,23.8,16.03591987
ML70173,MEN0704,2/26/2008,21,2/13/2008,23.8,16.60935819
ML70173,MEN0704,2/26/2008,22,2/14/2008,23.8,17.15051914
ML70173,MEN0704,2/26/2008,23,2/15/2008,23.8,17.8448259
ML70173,MEN0704,2/26/2008,24,2/16/2008,23.8,18.70635688
ML70173,MEN0704,2/26/2008,25,2/17/2008,23.8,19.4532002
ML70173,MEN0704,2/26/2008,26,2/18/2008,23.8,20.02560839
ML70173,MEN0704,2/26/2008,27,2/19/2008,23.8,20.67321597
ML70173,MEN0704,2/26/2008,28,2/20/2008,23.8,21.4025471
ML70173,MEN0704,2/26/2008,29,2/21/2008,23.8,22.13187823
ML70173,MEN0704,2/26/2008,30,2/22/2008,23.8,22.63767143
ML70173,MEN0704,2/26/2008,31,2/23/2008,23.8,23.21007962
ML70173,MEN0704,2/26/2008,32,2/26/2008,23.8,23.8
ML70174,MEN0704,2/26/2008,0,1/11/2008,27.7,3.6
ML70174,MEN0704,2/26/2008,3,1/12/2008,27.7,3.95800396
ML70174,MEN0704,2/26/2008,4,1/13/2008,27.7,4.294538417
ML70174,MEN0704,2/26/2008,5,1/14/2008,27.7,4.971096125
ML70174,MEN0704,2/26/2008,6,1/15/2008,27.7,5.511054121
ML70174,MEN0704,2/26/2008,7,1/16/2008,27.7,5.966207582
ML70174,MEN0704,2/26/2008,8,1/17/2008,27.7,6.245740509
ML70174,MEN0704,2/26/2008,9,1/18/2008,27.7,6.648830424
ML70174,MEN0704,2/26/2008,10,1/19/2008,27.7,7.048968283
ML70174,MEN0704,2/26/2008,11,1/20/2008,27.7,7.490971673
ML70174,MEN0704,2/26/2008,12,1/21/2008,27.7,7.967057899
ML70174,MEN0704,2/26/2008,13,1/22/2008,27.7,8.224691933
ML70174,MEN0704,2/26/2008,14,1/23/2008,27.7,8.582695893
ML70174,MEN0704,2/26/2008,15,1/24/2008,27.7,9.133925378
ML70174,MEN0704,2/26/2008,16,1/25/2008,27.7,9.475022104
ML70174,MEN0704,2/26/2008,17,1/26/2008,27.7,9.875159963
ML70174,MEN0704,2/26/2008,18,1/27/2008,27.7,10.3906964
ML70174,MEN0704,2/26/2008,19,1/28/2008,27.7,10.86678263
ML70174,MEN0704,2/26/2008,20,1/29/2008,27.7,11.22478659
ML70174,MEN0704,2/26/2008,21,1/30/2008,27.7,11.79829068
ML70174,MEN0704,2/26/2008,22,1/31/2008,27.7,12.23304811
ML70174,MEN0704,2/26/2008,23,2/1/2008,27.7,12.84680753
ML70174,MEN0704,2/26/2008,24,2/2/2008,27.7,13.59797176
ML70174,MEN0704,2/26/2008,25,2/3/2008,27.7,14.27452946
ML70174,MEN0704,2/26/2008,26,2/4/2008,27.7,15.2036222
ML70174,MEN0704,2/26/2008,27,2/5/2008,27.7,15.8372409
ML70174,MEN0704,2/26/2008,28,2/6/2008,27.7,16.72124768
ML70174,MEN0704,2/26/2008,29,2/7/2008,27.7,17.24859234
ML70174,MEN0704,2/26/2008,30,2/8/2008,27.7,17.90046012
ML70174,MEN0704,2/26/2008,31,2/9/2008,27.7,19.06813271
ML70174,MEN0704,2/26/2008,32,2/10/2008,27.7,19.98380701
ML70174,MEN0704,2/26/2008,33,2/11/2008,27.7,20.55999479
ML70174,MEN0704,2/26/2008,34,2/12/2008,27.7,21.02105236
ML70174,MEN0704,2/26/2008,35,2/13/2008,27.7,21.30606001
ML70174,MEN0704,2/26/2008,36,2/14/2008,27.7,21.9002285
ML70174,MEN0704,2/26/2008,37,2/15/2008,27.7,22.46621827
ML70174,MEN0704,2/26/2008,38,2/16/2008,27.7,23.18061598
ML70174,MEN0704,2/26/2008,39,2/17/2008,27.7,23.70581369
ML70174,MEN0704,2/26/2008,40,2/18/2008,27.7,24.26487955
ML70174,MEN0704,2/26/2008,41,2/19/2008,27.7,24.86495215
ML70174,MEN0704,2/26/2008,42,2/20/2008,27.7,25.44113993
ML70174,MEN0704,2/26/2008,43,2/21/2008,27.7,25.8670412
ML70174,MEN0704,2/26/2008,44,2/22/2008,27.7,26.29294246
ML70174,MEN0704,2/26/2008,45,2/23/2008,27.7,27.0457169
ML70174,MEN0704,2/26/2008,46,2/26/2008,27.7,27.7
ML70175,MEN0704,2/26/2008,0,2/4/2008,15.5,3.6
ML70175,MEN0704,2/26/2008,3,2/5/2008,15.5,4.020017187
ML70175,MEN0704,2/26/2008,4,2/6/2008,15.5,4.478018538
ML70175,MEN0704,2/26/2008,5,2/7/2008,15.5,4.940767909
ML70175,MEN0704,2/26/2008,6,2/8/2008,15.5,5.398769259
ML70175,MEN0704,2/26/2008,7,2/9/2008,15.5,5.67561537
ML70175,MEN0704,2/26/2008,8,2/10/2008,15.5,6.132155792
ML70175,MEN0704,2/26/2008,9,2/11/2008,15.5,6.514554048
ML70175,MEN0704,2/26/2008,10,2/12/2008,15.5,6.977303419
ML70175,MEN0704,2/26/2008,11,2/13/2008,15.5,7.544509238
ML70175,MEN0704,2/26/2008,12,2/14/2008,15.5,8.051816954
ML70175,MEN0704,2/26/2008,13,2/15/2008,15.5,8.519314345
ML70175,MEN0704,2/26/2008,14,2/16/2008,15.5,8.8779725
ML70175,MEN0704,2/26/2008,15,2/17/2008,15.5,9.486814806
ML70175,MEN0704,2/26/2008,16,2/18/2008,15.5,10.40135658
ML70175,MEN0704,2/26/2008,17,2/19/2008,15.5,11.11136824
ML70175,MEN0704,2/26/2008,18,2/20/2008,15.5,11.93715855
ML70175,MEN0704,2/26/2008,19,2/21/2008,15.5,12.54782702
ML70175,MEN0704,2/26/2008,20,2/22/2008,15.5,13.97625069
ML70175,MEN0704,2/26/2008,21,2/23/2008,15.5,14.63768645
ML70175,MEN0704,2/26/2008,22,2/26/2008,15.5,15.5
ML70176,MEN0704,2/26/2008,0,1/26/2008,24.1,3.6
ML70176,MEN0704,2/26/2008,3,1/27/2008,24.1,4.448657807
ML70176,MEN0704,2/26/2008,4,1/28/2008,24.1,5.438491809
ML70176,MEN0704,2/26/2008,5,1/29/2008,24.1,6.234008464
ML70176,MEN0704,2/26/2008,6,1/30/2008,24.1,6.743011072
ML70176,MEN0704,2/26/2008,7,1/31/2008,24.1,7.521560973
ML70176,MEN0704,2/26/2008,8,2/1/2008,24.1,8.03056358
ML70176,MEN0704,2/26/2008,9,2/2/2008,24.1,8.837604822
ML70176,MEN0704,2/26/2008,10,2/3/2008,24.1,9.592145166
ML70176,MEN0704,2/26/2008,11,2/4/2008,24.1,10.51443228
ML70176,MEN0704,2/26/2008,12,2/5/2008,24.1,11.54428221
ML70176,MEN0704,2/26/2008,13,2/6/2008,24.1,12.34588129
ML70176,MEN0704,2/26/2008,14,2/7/2008,24.1,13.0299936
ML70176,MEN0704,2/26/2008,15,2/8/2008,24.1,13.69688305
ML70176,MEN0704,2/26/2008,16,2/9/2008,24.1,14.31184784
ML70176,MEN0704,2/26/2008,17,2/10/2008,24.1,15.01516779
ML70176,MEN0704,2/26/2008,18,2/11/2008,24.1,16.49223574
ML70176,MEN0704,2/26/2008,19,2/12/2008,24.1,17.14977747
ML70176,MEN0704,2/26/2008,20,2/13/2008,24.1,17.74361385
ML70176,MEN0704,2/26/2008,21,2/14/2008,24.1,18.49815419
ML70176,MEN0704,2/26/2008,22,2/15/2008,24.1,19.13872917
ML70176,MEN0704,2/26/2008,23,2/16/2008,24.1,19.63889626
ML70176,MEN0704,2/26/2008,24,2/17/2008,24.1,20.16614613
ML70176,MEN0704,2/26/2008,25,2/18/2008,24.1,20.56918656
ML70176,MEN0704,2/26/2008,26,2/19/2008,24.1,21.06935365
ML70176,MEN0704,2/26/2008,27,2/20/2008,24.1,21.65262583
ML70176,MEN0704,2/26/2008,28,2/21/2008,24.1,22.29416119
ML70176,MEN0704,2/26/2008,29,2/22/2008,24.1,22.86782954
ML70176,MEN0704,2/26/2008,30,2/23/2008,24.1,23.47991318
ML70176,MEN0704,2/26/2008,31,2/26/2008,24.1,24.1
ML70177,MEN0704,2/26/2008,0,1/15/2008,24.2,3.6
ML70177,MEN0704,2/26/2008,3,1/16/2008,24.2,3.94147116
ML70177,MEN0704,2/26/2008,4,1/17/2008,24.2,4.270644125
ML70177,MEN0704,2/26/2008,5,1/18/2008,24.2,4.53518615
ML70177,MEN0704,2/26/2008,6,1/19/2008,24.2,4.825894547
ML70177,MEN0704,2/26/2008,7,1/20/2008,24.2,5.082848324
ML70177,MEN0704,2/26/2008,8,1/21/2008,24.2,5.392396509
ML70177,MEN0704,2/26/2008,9,1/22/2008,24.2,5.810796804
ML70177,MEN0704,2/26/2008,10,1/23/2008,24.2,6.232337064
ML70177,MEN0704,2/26/2008,11,1/24/2008,24.2,6.48929084
ML70177,MEN0704,2/26/2008,12,1/25/2008,24.2,6.818463805
ML70177,MEN0704,2/26/2008,13,1/26/2008,24.2,7.310391606
ML70177,MEN0704,2/26/2008,14,1/27/2008,24.2,7.784264611
ML70177,MEN0704,2/26/2008,15,1/28/2008,24.2,8.166293648
ML70177,MEN0704,2/26/2008,16,1/29/2008,24.2,8.572657411
ML70177,MEN0704,2/26/2008,17,1/30/2008,24.2,8.96960128
ML70177,MEN0704,2/26/2008,18,1/31/2008,24.2,9.569334536
ML70177,MEN0704,2/26/2008,19,2/1/2008,24.2,10.17011445
ML70177,MEN0704,2/26/2008,20,2/2/2008,24.2,10.6429408
ML70177,MEN0704,2/26/2008,21,2/3/2008,24.2,11.3151549
ML70177,MEN0704,2/26/2008,22,2/4/2008,24.2,11.84240731
ML70177,MEN0704,2/26/2008,23,2/5/2008,24.2,12.29822551
ML70177,MEN0704,2/26/2008,24,2/6/2008,24.2,12.88670723
ML70177,MEN0704,2/26/2008,25,2/7/2008,24.2,13.32420898
ML70177,MEN0704,2/26/2008,26,2/8/2008,24.2,14.03645763
ML70177,MEN0704,2/26/2008,27,2/9/2008,24.2,14.43784978
ML70177,MEN0704,2/26/2008,28,2/10/2008,24.2,14.80182402
ML70177,MEN0704,2/26/2008,29,2/11/2008,24.2,15.11058722
ML70177,MEN0704,2/26/2008,30,2/12/2008,24.2,15.56483544
ML70177,MEN0704,2/26/2008,31,2/13/2008,24.2,16.09182618
ML70177,MEN0704,2/26/2008,32,2/14/2008,24.2,16.80878479
ML70177,MEN0704,2/26/2008,33,2/15/2008,24.2,17.68169497
ML70177,MEN0704,2/26/2008,34,2/16/2008,24.2,18.28142823
ML70177,MEN0704,2/26/2008,35,2/17/2008,24.2,18.9214577
ML70177,MEN0704,2/26/2008,36,2/18/2008,24.2,19.74412844
ML70177,MEN0704,2/26/2008,37,2/19/2008,24.2,20.41738921
ML70177,MEN0704,2/26/2008,38,2/20/2008,24.2,20.91638193
ML70177,MEN0704,2/26/2008,39,2/21/2008,24.2,21.61528573
ML70177,MEN0704,2/26/2008,40,2/22/2008,24.2,22.74410304
ML70177,MEN0704,2/26/2008,41,2/23/2008,24.2,23.45478171
ML70177,MEN0704,2/26/2008,42,2/26/2008,24.2,24.2
ML70179,MEN0705,3/17/2008,0,2/1/2008,26.2,3.6
ML70179,MEN0705,3/17/2008,3,2/2/2008,26.2,4.735381284
ML70179,MEN0705,3/17/2008,4,2/3/2008,26.2,5.637148977
ML70179,MEN0705,3/17/2008,5,2/4/2008,26.2,6.246178649
ML70179,MEN0705,3/17/2008,6,2/5/2008,26.2,6.894384264
ML70179,MEN0705,3/17/2008,7,2/6/2008,26.2,7.361611448
ML70179,MEN0705,3/17/2008,8,2/7/2008,26.2,7.963430825
